open,high,low,close,volume
113.03478,113.78215,111.0926,111.91887,416289.66
111.91887,112.38715,109.60991,110.314545,536730.3
110.314545,110.44999,108.80666,109.656265,377260.34
109.656265,109.9432,106.544174,107.32092,558887.6
107.32092,109.119606,106.996216,108.41647,1.0749321e+06
108.41647,109.07942,107.43966,108.05433,519443.34
108.05433,108.81008,105.283905,105.596466,435569.25
105.596466,106.13019,103.2009,103.93699,466360.88
103.93699,104.86285,103.55259,104.46749,321790.0
104.46749,106.275276,104.10695,105.8718,772241.3
105.8718,109.50697,105.102615,109.2707,549205.7
109.2707,115.03726,108.536705,114.41945,365015.1
114.41945,115.75464,113.545715,115.18635,368600.22
115.18635,115.403465,113.27991,113.42266,502297.62
113.42266,114.22388,109.41887,109.69441,661299.44
109.69441,110.549255,109.37415,110.174805,354005.03
110.174805,110.30039,108.37717,108.78999,698287.5
108.78999,109.12845,107.64975,108.09731,486442.2
108.09731,108.8488,106.77128,107.07677,378242.34
107.07677,107.8569,106.17332,106.85605,434545.62
106.85605,109.14504,106.60285,108.681755,844862.8
108.681755,109.79197,108.059715,108.96764,329687.12
108.96764,109.72934,107.97064,108.71247,401432.8
108.71247,109.43385,106.428314,106.9702,665396.56
106.9702,107.706154,103.85831,104.20189,533545.94
104.20189,104.56594,103.20364,103.4228,394348.8
103.4228,104.05868,103.17134,103.35113,667838.3
103.35113,106.80399,102.724686,106.28543,677423.6
106.28543,107.14725,105.84837,106.52009,552263.5
106.52009,108.419655,106.401245,108.19813,416084.8
108.19813,108.84415,106.53406,107.367195,435770.94
107.367195,108.18037,104.81397,105.39839,544577.9
105.39839,105.70745,103.121605,103.8245,337319.1
103.8245,104.63186,102.26159,102.661224,744671.8
102.661224,106.545425,101.88526,106.17711,832697.8
106.17711,106.410995,104.59783,104.8286,465830.4
104.8286,106.40657,104.60852,106.23837,556373.3
106.23837,106.913025,104.01103,104.754486,713618.6
104.754486,106.82076,104.01001,106.31901,898994.0
106.31901,107.29906,105.85929,106.981964,797676.0
106.981964,107.527504,106.5556,106.734795,297063.78
106.734795,107.070045,106.367935,106.6827,454838.3
106.6827,107.10568,104.95692,105.604485,581037.06
105.604485,107.09934,104.88819,106.36532,431101.22
106.36532,106.952736,105.27875,105.62215,853579.0
105.62215,106.27599,103.4924,103.61896,815189.56
103.61896,104.12903,101.01085,101.57003,391438.75
101.57003,102.65801,100.95775,101.86213,476223.88
101.86213,104.70402,101.47584,104.44309,399311.53
104.44309,104.99981,103.92926,104.72269,471570.94
104.72269,104.87384,103.72944,104.54328,467303.25
104.54328,105.52616,104.27945,105.031075,665730.9
105.031075,107.78071,104.52188,107.23017,383012.9
107.23017,108.25624,106.68145,107.61783,228054.17
107.61783,107.958405,106.43972,106.94007,308970.3
106.94007,108.93144,106.19718,108.83629,367277.47
108.83629,110.16783,108.28394,109.590515,410715.44
109.590515,113.173805,109.10977,112.29064,528879.4
112.29064,112.95626,112.104324,112.63246,361647.47
112.63246,112.867966,109.86062,110.4983,347678.4
110.4983,110.805954,107.97312,108.159546,378332.66
108.159546,111.44776,108.054016,111.025604,357777.72
111.025604,114.39097,110.553795,114.098236,423375.72
114.098236,114.468636,113.24237,113.79362,417975.1
113.79362,114.397896,112.23635,113.12637,614817.3
113.12637,116.152306,112.46622,115.778046,371574.47
115.778046,116.194176,113.02058,113.79452,449137.5
113.79452,113.916405,111.85574,112.21958,424580.38
112.21958,114.20659,111.72649,113.37974,637321.06
113.37974,113.79595,111.82783,112.694664,477385.5
112.694664,113.053734,112.272575,112.7029,685272.9
112.7029,112.86072,111.69871,112.430466,353858.47
112.430466,113.64424,111.92284,113.04715,492649.56
113.04715,116.39738,112.77871,115.59868,420666.7
115.59868,115.90645,115.03216,115.78151,346123.03
115.78151,117.19217,115.51141,116.97962,489975.22
116.97962,117.19309,113.18879,113.28042,840911.5
113.28042,113.85313,112.93254,113.210945,387120.28
113.210945,114.0392,111.493744,111.734665,481242.66
111.734665,112.1693,109.252785,109.62728,337288.5
109.62728,109.98071,107.37211,108.138245,322737.66
108.138245,108.8103,107.206825,107.587265,394820.97
107.587265,109.82759,106.85813,109.167145,436860.2
109.167145,109.44401,106.421646,106.92687,442718.1
106.92687,107.20112,106.83691,106.99492,467220.16
106.99492,107.35048,105.972855,106.19852,304937.94
106.19852,106.865875,104.88756,105.66816,414396.9
105.66816,107.98003,105.132515,107.366615,581223.7
107.366615,108.893326,106.57479,108.29701,332664.53
108.29701,111.3565,107.973724,110.61917,449467.88
110.61917,110.92353,109.71993,110.3673,545913.9
110.3673,110.719894,108.49774,109.18106,395411.9
109.18106,109.2998,107.97547,108.81356,553945.0
108.81356,110.005325,108.71386,109.24671,316799.84
109.24671,110.10629,108.42345,109.567764,652716.56
109.567764,109.88554,107.34528,107.72907,557994.06
107.72907,108.03734,107.00447,107.8993,508419.9
107.8993,108.94499,107.39781,108.30447,700681.56
108.30447,113.3887,107.7858,112.70194,452959.8
112.70194,116.74024,112.326164,116.1007,415403.88
116.1007,116.35979,113.80579,114.56867,754738.56
114.56867,115.40035,113.76561,114.068855,868561.0
114.068855,114.767525,111.010414,111.487114,406090.8
111.487114,112.09459,109.94623,110.47177,483226.3
110.47177,111.63896,109.80347,111.03929,684111.44
111.03929,114.00006,110.58072,113.185524,488414.6
113.185524,114.01927,111.28292,111.91057,597637.7
111.91057,112.471085,110.31241,110.78064,631898.75
110.78064,111.19499,106.52868,107.11351,422384.78
107.11351,107.47397,106.261246,106.855896,567017.7
106.855896,107.5603,104.487915,105.099075,499071.97
105.099075,105.66195,103.55215,104.24244,347077.3
104.24244,104.38161,102.35362,102.828636,371560.72
102.828636,103.01322,102.47037,102.69189,411119.12
102.69189,103.42787,99.343704,99.90356,660610.25
99.90356,100.60845,97.50664,97.63688,667150.44
97.63688,101.742615,97.40849,100.981926,626145.0
100.981926,101.36763,98.33681,98.97035,570573.1
98.97035,99.59821,96.91392,97.2905,565921.9
97.2905,100.828255,96.8705,100.16149,543416.56
100.16149,105.183685,99.38174,104.86649,565034.75
104.86649,105.057076,102.71255,102.96523,576639.25
102.96523,103.773834,102.29076,102.38557,328087.88
102.38557,103.05673,102.22414,102.95361,394466.4
102.95361,106.342476,102.69415,105.81124,367209.16
105.81124,106.382126,103.57742,104.1955,696976.44
104.1955,104.78099,103.15726,103.80976,821258.7
103.80976,105.37772,103.312,105.10456,260836.48
105.10456,106.46754,104.831825,105.84295,799552.75
105.84295,106.08861,104.76201,105.23398,513178.9
105.23398,105.93512,104.93474,105.02858,677509.8
105.02858,105.27437,102.21706,102.794685,582045.25
102.794685,103.38317,101.89903,102.42559,770258.8
102.42559,103.0749,101.91639,102.012474,532472.25
102.012474,102.619644,101.34149,102.40189,332145.03
102.40189,102.655235,100.89662,101.52585,484397.4
101.52585,102.943695,101.22414,102.29832,583652.0
102.29832,104.10413,101.75713,103.958916,468632.9
103.958916,104.4527,103.43391,104.22972,609066.6
104.22972,105.24578,104.041885,104.82484,490241.88
104.82484,105.70307,104.598724,104.92876,418198.12
104.92876,105.44555,104.33809,104.94503,360977.12
104.94503,105.315994,103.00691,103.7752,444550.44
103.7752,105.11515,103.26966,104.30978,531646.94
104.30978,104.7347,103.66491,104.1661,277769.2
104.1661,108.08939,103.60669,107.67364,395671.84
107.67364,110.80085,107.25266,110.391884,274678.28
110.391884,111.41502,110.26257,111.0818,415501.25
111.0818,111.42566,109.37691,109.7718,716087.6
109.7718,110.393326,107.108826,107.88206,350294.12
107.88206,110.06018,107.181694,109.941795,617424.0
109.941795,111.0351,109.13263,110.41464,1.1752729e+06
110.41464,111.5161,110.20811,111.26982,773301.94
111.26982,111.66041,107.79751,108.27098,520433.5
108.27098,110.0815,107.73707,109.88087,646865.5
109.88087,111.20781,109.630875,110.687065,331525.0
110.687065,111.34634,108.544365,108.78496,311869.16
108.78496,109.144035,107.31317,107.99674,504323.3
107.99674,108.6739,107.39749,108.462875,563513.5
108.462875,108.828995,107.880005,108.56923,694317.5
108.56923,109.28419,107.79781,108.08744,421567.3
108.08744,108.37757,107.45542,107.92802,529867.4
107.92802,108.605545,107.41487,107.51711,524445.5
107.51711,108.1302,107.333435,107.79232,480674.28
107.79232,110.57087,107.31155,110.33641,489246.1
110.33641,110.992004,105.66569,105.98173,386911.78
105.98173,106.41709,104.79753,105.603386,543766.7
105.603386,106.02051,105.16737,105.913635,530130.44
105.913635,107.232666,105.76751,106.424866,438168.94
106.424866,106.6201,105.72291,105.81962,610537.9
105.81962,106.16797,102.33779,102.94799,680588.3
102.94799,103.86078,102.7418,103.49705,612666.6
103.49705,106.8202,103.2778,106.3675,365722.6
106.3675,107.043335,103.45117,103.84483,515172.53
103.84483,105.37083,103.56873,105.28339,380383.0
105.28339,106.06203,104.21596,104.75618,514695.0
104.75618,105.318245,104.228455,104.67116,380827.72
104.67116,105.458755,102.80328,102.96568,733448.3
102.96568,103.64321,101.79015,102.44052,632454.0
102.44052,105.345535,102.05069,104.57556,706628.4
104.57556,106.088486,104.04052,105.555786,685483.7
105.555786,108.85197,105.46972,108.49181,461013.9
108.49181,110.9733,107.92477,110.53928,440066.2
110.53928,111.93023,110.23067,111.323425,843133.44
111.323425,114.87719,110.84574,114.44083,475835.5
114.44083,115.94084,114.10925,115.25247,333030.44
115.25247,116.95109,114.348,116.78312,676442.94
116.78312,117.56199,115.97509,116.25682,522038.22
116.25682,116.65671,115.41318,116.39662,785555.7
116.39662,117.26692,114.30316,115.14289,537806.56
115.14289,117.190414,114.70869,116.969376,497008.75
116.969376,117.16855,114.498665,114.836494,790325.06
114.836494,117.0386,114.435974,116.278015,315156.12
116.278015,117.04422,115.04301,115.94724,419473.1
115.94724,118.835396,115.34748,118.12395,383139.53
118.12395,120.45535,117.57488,119.54744,258807.4
119.54744,123.376495,119.422874,123.0437,649732.7
123.0437,125.31439,122.2075,124.48708,423004.4
124.48708,124.89568,121.293846,121.46163,656037.9
121.46163,122.01985,121.21633,121.35229,561905.7
121.35229,121.83106,118.82539,119.151306,599892.75
119.151306,119.25007,117.70928,118.200905,436150.88
118.200905,121.65461,117.35788,121.0664,397555.16
121.0664,123.05109,120.2932,122.30686,513647.06
122.30686,122.55447,120.72188,120.9866,658759.5
120.9866,121.880684,118.680954,119.08875,492499.53
119.08875,119.71034,118.33649,119.16857,405056.75
119.16857,119.41294,116.39629,116.92513,348940.94
116.92513,117.55245,115.479385,115.71359,531581.75
115.71359,116.551216,115.29769,116.30145,423429.84
116.30145,118.601685,115.69398,118.45508,489353.88
118.45508,120.28969,117.54481,119.61457,465435.94
119.61457,119.80259,114.76096,115.393036,437588.44
115.393036,116.14392,115.288925,115.96531,546071.06
115.96531,116.81512,115.2946,116.11479,590493.94
116.11479,117.02987,115.816925,116.89209,901618.75
116.89209,120.706604,116.08584,119.923965,627659.9
119.923965,120.69503,115.700455,116.10776,806507.2
116.10776,116.31553,114.79627,115.049614,391125.3
115.049614,116.66124,114.57749,116.14311,309304.03
116.14311,116.314095,113.00926,113.3034,497840.12
113.3034,116.59699,113.024826,115.9857,646786.5
115.9857,116.82235,115.42317,116.678444,617054.06
116.678444,119.14735,115.952065,118.26265,719115.94
118.26265,118.52988,116.43615,117.22208,233608.0
117.22208,119.420494,116.799416,118.75227,728145.7
118.75227,120.990906,118.60255,120.78598,552938.56
120.78598,121.52399,120.27659,121.24841,314632.12
121.24841,122.20036,120.780205,121.715546,621208.5
121.715546,122.84644,121.44979,122.25365,526079.75
122.25365,123.215324,119.76021,120.62123,560582.75
120.62123,120.73837,119.43413,120.35982,674749.06
120.35982,120.454865,119.95093,120.08952,568892.06
120.08952,121.23057,119.31774,120.83539,321423.8
120.83539,123.18722,120.18729,122.771965,478999.8
122.771965,123.637634,120.44201,120.76084,307758.25
120.76084,121.63693,119.904366,120.54187,607484.5
120.54187,124.27348,120.33706,123.406235,760517.56
123.406235,123.62863,121.83222,121.98828,344527.03
121.98828,122.44061,119.49454,120.43733,408776.66
120.43733,121.57415,119.79934,120.84024,383713.94
120.84024,122.8445,120.52824,122.476715,436346.44
122.476715,123.18993,121.989655,122.51759,565853.44
122.51759,125.43687,121.5962,125.128044,437767.25
125.128044,127.23799,124.64047,126.847374,608116.94
126.847374,129.44516,125.93804,128.56001,688298.1
128.56001,130.03914,127.66722,129.70674,695851.25
129.70674,135.59595,129.28825,134.57033,357506.6
134.57033,134.96837,133.3895,134.15686,757775.2
134.15686,134.28487,129.29901,130.00995,776215.2
130.00995,133.70287,129.197,133.35695,796647.3
133.35695,133.62376,131.97185,132.41951,476879.4
132.41951,133.24605,132.26622,132.66508,399037.47
132.66508,135.66519,132.39981,135.45033,372164.4
135.45033,136.15794,131.41437,132.09555,359269.97
132.09555,133.0186,128.7236,129.53716,501756.62
129.53716,129.97195,125.554436,126.33079,644815.1
126.33079,126.581116,124.16546,124.77986,739944.8
124.77986,126.121315,124.60665,125.66611,432222.7
125.66611,127.53294,125.55176,126.72729,494230.3
126.72729,127.93329,125.92506,127.29944,484613.6
127.29944,127.49092,123.93474,124.51758,413238.12
124.51758,125.08966,119.32674,120.08742,623490.1
120.08742,120.702156,119.85432,120.20874,557500.06
120.20874,120.58206,118.898735,119.33727,521732.53
119.33727,120.410774,118.46594,120.22225,556740.75
120.22225,122.5184,119.981384,121.57734,601389.9
121.57734,122.10904,121.4286,121.86105,599585.9
121.86105,123.61319,121.20076,123.34758,388798.47
123.34758,124.03791,122.73074,123.812675,654261.2
123.812675,125.472664,122.87983,124.86976,539810.4
124.86976,125.3607,122.61997,123.51066,438878.78
123.51066,123.82635,122.42951,123.180725,536398.3
123.180725,124.05545,123.06701,123.582054,554436.0
123.582054,125.90484,123.06401,125.2086,691693.7
125.2086,125.55716,123.5654,124.45374,365315.53
124.45374,126.411545,123.973274,125.49871,744046.4
125.49871,125.869995,124.04292,124.99362,503487.06
124.99362,125.26759,124.106384,124.78165,429560.3
124.78165,127.39681,124.58659,126.44189,425634.38
126.44189,127.26778,122.01483,122.55364,370257.16
122.55364,122.948166,119.40864,120.09524,296584.94
120.09524,120.905945,117.1957,117.34245,612671.0
117.34245,117.866295,112.76029,113.12568,905850.25
113.12568,113.49275,111.28394,111.94095,307761.0
111.94095,114.05067,111.7282,113.28738,375958.88
113.28738,113.98046,112.43032,112.7976,626458.8
112.7976,113.4949,112.15728,113.1669,493201.12
113.1669,115.72828,112.45581,115.14256,642221.9
115.14256,117.99395,114.62879,117.59351,484972.38
117.59351,117.68699,116.59444,117.48361,420069.38
117.48361,120.94604,116.62068,120.03335,467245.8
120.03335,120.78908,119.536095,120.22611,244687.34
120.22611,120.83066,118.44102,118.66925,354803.03
118.66925,119.2672,116.845,117.58166,664537.9
117.58166,118.13309,114.60104,114.88947,714925.3
114.88947,115.216095,112.54512,113.31114,762389.75
113.31114,114.180565,112.13375,112.6914,570703.0
112.6914,114.73691,112.287926,114.14415,254115.12
114.14415,117.947815,113.6042,117.29774,413272.06
117.29774,117.76816,114.26589,114.78972,743973.06
114.78972,115.84645,113.94707,115.51982,813645.2
115.51982,115.66347,113.39754,113.6597,752501.06
113.6597,114.90464,112.82258,114.53019,465788.8
114.53019,114.763306,114.19617,114.31157,337861.25
114.31157,114.93794,110.386665,111.07965,493942.25
111.07965,113.52384,110.26822,112.73282,502226.0
112.73282,113.06346,111.281166,111.680984,799732.7
111.680984,112.032394,110.618355,110.762924,535363.25
110.762924,111.37635,108.22233,108.929276,502508.44
108.929276,109.13029,107.10022,107.829216,511146.72
107.829216,109.37564,107.48735,108.57498,563724.56
108.57498,108.940445,107.78537,108.268524,603375.75
108.268524,109.01088,107.56218,108.84711,402319.62
108.84711,109.70786,108.61326,109.486115,364061.2
109.486115,112.63138,108.91187,111.80429,754289.06
111.80429,112.088135,110.79246,111.21946,305605.7
111.21946,111.82903,108.45933,108.67924,817239.6
108.67924,110.747635,107.95329,110.53826,281858.3
110.53826,110.77736,109.63996,109.979614,419576.47
109.979614,112.73004,109.16472,111.94437,669254.44
111.94437,112.84647,111.40486,112.6396,500051.28
112.6396,112.74327,111.926056,112.42451,336859.22
112.42451,113.55174,111.99872,113.061104,568235.8
113.061104,117.41157,112.65104,116.60682,510152.34
116.60682,120.875824,115.83905,120.50255,468620.66
120.50255,120.85743,119.82909,120.65284,414648.6
120.65284,121.91357,119.89629,120.976204,494835.94
120.976204,123.75015,120.51993,123.06305,419906.3
123.06305,123.90186,121.13298,121.45364,1.0379137e+06
121.45364,122.8582,121.28324,122.11116,465263.06
122.11116,122.81156,121.31214,122.08021,446965.3
122.08021,123.13512,121.624794,122.70408,425011.94
122.70408,123.08274,120.59034,121.12282,852091.0
121.12282,121.83362,117.66051,118.146515,305786.78
118.146515,118.83964,113.92982,114.369316,556929.06
114.369316,115.22984,111.75841,112.39163,465364.56
112.39163,112.93307,111.03054,111.59986,326225.25
111.59986,111.920746,110.249985,111.10284,391069.47
111.10284,115.04992,110.90598,114.56227,549876.8
114.56227,117.192,114.00643,116.593094,385788.8
116.593094,117.0375,114.71559,114.857506,540490.6
114.857506,116.24449,114.10944,115.50594,839959.8
115.50594,116.07544,114.19373,114.78546,526256.25
114.78546,114.88352,113.85318,114.29014,323291.5
114.29014,115.19506,113.55037,114.64182,387830.8
114.64182,116.394035,114.181885,115.78297,458970.7
115.78297,116.625145,114.90708,115.18372,449860.5
115.18372,117.58351,114.70733,117.14779,523330.0
117.14779,117.716965,114.92917,115.077545,549133.2
115.077545,115.58485,114.25469,115.106735,840306.3
115.106735,120.478096,114.41982,119.931786,499442.38
119.931786,120.524574,119.191124,120.372375,353877.12
120.372375,124.01912,119.53159,123.13913,706801.56
123.13913,124.22858,122.35139,123.3357,730343.9
123.3357,125.06963,122.86112,124.48809,536110.9
124.48809,125.077126,124.193405,124.39594,464373.78
124.39594,124.54464,123.65561,124.081635,602671.4
124.081635,124.70515,121.67859,122.58661,469319.7
122.58661,123.91174,121.66556,123.439125,269857.88
123.439125,124.15659,121.05473,121.81353,592085.1
121.81353,123.25409,121.54114,123.11603,653461.44
123.11603,125.987305,122.84943,125.25763,770418.8
125.25763,126.35752,124.378044,126.00212,401569.47
126.00212,126.68328,125.22971,125.45467,535102.2
125.45467,127.03539,124.83654,126.37423,538586.44
126.37423,126.676895,125.34453,125.78074,512972.8
125.78074,128.1663,125.41248,127.667274,517528.66
127.667274,128.52385,123.36355,124.05677,505601.56
124.05677,124.686874,122.485306,123.4218,532792.94
123.4218,123.57911,118.87718,119.63066,624413.25
119.63066,120.10036,116.37016,116.86483,721039.8
116.86483,119.77835,116.40781,119.420456,398500.34
119.420456,121.78079,118.55826,121.134575,474811.4
121.134575,121.75754,119.20311,119.78819,440462.66
119.78819,119.89135,116.50106,117.005005,421958.25
117.005005,117.601036,111.056725,111.68513,307907.28
111.68513,112.3547,110.47695,110.7503,503646.6
110.7503,115.78855,110.61306,115.07105,577324.3
115.07105,116.01935,114.28311,115.87967,477268.0
115.87967,116.22029,114.295784,114.88064,498658.12
114.88064,116.17964,114.655945,115.74295,566875.2
115.74295,115.981544,112.62221,112.94972,763523.56
112.94972,113.375435,111.56201,112.43937,440838.56
112.43937,112.77844,111.8453,112.63297,351821.7
112.63297,112.812035,111.901924,112.49765,486616.38
112.49765,114.554565,112.35153,113.92497,879784.06
113.92497,114.866005,113.05293,114.562614,352954.06
114.562614,116.46754,113.74757,115.79258,607680.25
115.79258,115.92323,114.02674,114.56168,707672.94
114.56168,116.76581,114.22028,116.21088,245905.62
116.21088,119.67369,115.54447,119.24898,565479.94
119.24898,120.016396,116.672745,117.45895,599221.5
117.45895,118.20401,115.10951,115.84612,461465.62
115.84612,118.735245,114.95276,118.32714,411857.12
118.32714,118.9425,117.36382,117.98925,418806.66
117.98925,120.93492,117.62775,120.64537,453065.88
120.64537,121.23662,119.30872,119.825905,456678.34
119.825905,122.78943,119.038345,122.62225,431546.38
122.62225,123.37061,122.29511,122.895325,450909.0
122.895325,123.6721,122.59701,123.4151,714687.7
123.4151,127.40517,122.68396,126.51353,347331.44
126.51353,127.01204,125.318794,125.814125,295861.25
125.814125,126.43995,123.167114,123.982216,718125.0
123.982216,124.39649,122.90607,123.128395,472011.22
123.128395,124.37917,122.73852,124.02772,445028.53
124.02772,124.303734,120.70016,121.0254,483592.66
121.0254,123.1517,120.33155,122.26532,532397.9
122.26532,123.054306,120.50299,121.250946,427260.0
121.250946,123.69549,120.76363,123.481636,581951.7
123.481636,124.23232,118.43405,118.9306,374626.44
118.9306,119.37701,117.2821,117.484535,456715.3
117.484535,117.58987,113.76367,114.42288,257288.81
114.42288,114.94144,112.077705,112.96104,710720.5
112.96104,113.61377,112.24934,113.41993,474272.38
113.41993,113.67798,112.84971,113.11764,611331.5
113.11764,113.76469,112.098145,112.68449,576848.94
112.68449,112.97857,112.09612,112.41964,589663.6
112.41964,113.59942,112.307076,112.797646,498835.03
112.797646,113.41179,110.80837,111.03731,561760.9
111.03731,113.04832,110.86915,112.29753,374736.38
112.29753,114.077225,112.05318,113.49306,351867.44
113.49306,114.99401,112.76378,114.200905,485061.8
114.200905,115.610016,113.873985,115.22394,407758.53
115.22394,116.32263,114.51503,115.78088,766816.4
115.78088,120.10138,114.911156,119.570076,559560.4
119.570076,120.43008,118.84448,119.42455,403293.12
119.42455,119.658165,118.36417,118.86667,460883.8
118.86667,119.44722,116.76544,117.48249,520354.38
117.48249,118.20312,115.435265,115.605835,489902.9
